번호,시도,시군구,상세주소,ap,위도,경도
27098,Gyeongsangbuk-do,Gyeongju-si,금성로318번길 15 (서부동),LGT,37.54864,126.9697
27099,Gyeongsangbuk-do,Gyeongju-si,금성로318번길 15 (서부동),SKT,37.54864,126.9697
27100,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-01-32,KT,35.8634,129.20635
27101,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-01-33,LGT,35.86245,129.20598
27102,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-03-35,SKT,35.86245,129.20598
27103,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-03-36,SKT,35.86245,129.20598
27104,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-03-38,SKT,35.86245,129.20598
27105,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-03-39,LGT,35.86245,129.20598
27106,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-B1-27,SKT,35.86245,129.20598
27107,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-B1-28,KT,35.86245,129.20598
27108,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-B1-29,KT,35.86245,129.20598
27109,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-B1-30,LGT,35.86245,129.20598
27110,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 황성동 988-0 경주문화예술회관-전시장-B1-31,LGT,35.86245,129.20598
27111,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 천군동 130-0 경주세계문화엑스포-문화센타-01-49,LGT,35.83309,129.28986
27112,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 천군동 130-0 경주세계문화엑스포-문화센타-01-50,LGT,35.83309,129.28986
27113,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,LGT,35.88130659,129.2268375
27114,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,KT,35.88130659,129.2268375
27115,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,LGT,35.88130659,129.2268375
27116,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,SKT,35.88130659,129.2268375
27117,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,SKT,35.88130659,129.2268375
27118,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,SKT,35.881306,129.226837
27119,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,LGT,35.88130659,129.2268375
27120,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,KT,35.88130659,129.2268375
27121,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,SKT,35.88130659,129.2268375
27122,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,SKT,35.88130659,129.2268375
27123,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,LGT,35.88130659,129.2268375
27124,Gyeongsangbuk-do,Gyeongju-si,용황로14길 36,SKT,35.88130659,129.2268375
27125,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,KT,35.8479574,129.210952
27126,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,KT,35.8479574,129.210952
27127,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,LGT,35.8479574,129.210952
27128,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,KT,35.8479574,129.210952
27129,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,SKT,35.8479574,129.210952
27130,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,SKT,35.8479574,129.210952
27131,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,KT,35.8479574,129.210952
27132,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,KT,35.8479574,129.210952
27133,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,LGT,35.8479574,129.210952
27134,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,LGT,35.8479574,129.210952
27135,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,LGT,35.8479574,129.210952
27136,Gyeongsangbuk-do,Gyeongju-si,북부동 1163-3,KT,35.8479574,129.210952
27137,Gyeongsangbuk-do,Gyeongju-si,원효로 38,KT,35.84205917,129.2050694
27138,Gyeongsangbuk-do,Gyeongju-si,원효로 38,LGT,35.84205917,129.2050694
27139,Gyeongsangbuk-do,Gyeongju-si,원효로 38,LGT,35.84205917,129.2050694
27140,Gyeongsangbuk-do,Gyeongju-si,원효로 38,LGT,35.84205917,129.2050694
27141,Gyeongsangbuk-do,Gyeongju-si,원효로 38,SKT,35.84205917,129.2050694
27142,Gyeongsangbuk-do,Gyeongju-si,원효로 38,LGT,35.84205917,129.2050694
27143,Gyeongsangbuk-do,Gyeongju-si,원효로 38,SKT,35.84205917,129.2050694
27144,Gyeongsangbuk-do,Gyeongju-si,원효로 38,LGT,35.84205917,129.2050694
27145,Gyeongsangbuk-do,Gyeongju-si,원효로 38,LGT,35.84205917,129.2050694
27146,Gyeongsangbuk-do,Gyeongju-si,천북면 천북로 8-4,LGT,35.89296017,129.2384257
27147,Gyeongsangbuk-do,Gyeongju-si,천북면 천북로 8-4,KT,35.89296017,129.2384257
27148,Gyeongsangbuk-do,Gyeongju-si,천북면 천북로 8-4,KT,35.89296017,129.2384257
27149,Gyeongsangbuk-do,Gyeongju-si,천북면 천북로 8-4,SKT,35.89296017,129.2384257
27150,Gyeongsangbuk-do,Gyeongju-si,천북면 천북로 8-4,SKT,35.89296017,129.2384257
27151,Gyeongsangbuk-do,Gyeongju-si,천북면 천북로 8-4,KT,35.89296017,129.2384257
27152,Gyeongsangbuk-do,Gyeongju-si,양북면 어일리 1295-2번지 복지회관 3층,SKT,35.79352608,129.4397159
27153,Gyeongsangbuk-do,Gyeongju-si,양북면 어일리 1295-2번지 복지회관 3층,KT,35.79352608,129.4397159
27154,Gyeongsangbuk-do,Gyeongju-si,양북면 어일리 1295-2번지 복지회관 3층,LGT,35.79352608,129.4397159
27155,Gyeongsangbuk-do,Gyeongju-si,황성동 370번지,KT,35.8598051,129.2190505
27156,Gyeongsangbuk-do,Gyeongju-si,황성동 370번지,SKT,35.8598051,129.2190505
27157,Gyeongsangbuk-do,Gyeongju-si,황성동 370번지,KT,35.8598051,129.2190505
27158,Gyeongsangbuk-do,Gyeongju-si,황성동 370번지,SKT,35.8598051,129.2190505
27159,Gyeongsangbuk-do,Gyeongju-si,태종로 699번길 6,SKT,35.83912115,129.2047848
27160,Gyeongsangbuk-do,Gyeongju-si,태종로 699번길 6,LGT,35.83912115,129.2047848
27161,Gyeongsangbuk-do,Gyeongju-si,태종로 699번길 6,KT,35.83912115,129.2047848
27162,Gyeongsangbuk-do,Gyeongju-si,태종로 699번길 6,LGT,35.83912115,129.2047848
27163,Gyeongsangbuk-do,Gyeongju-si,태종로 699번길 6,KT,35.83912115,129.2047848
27164,Gyeongsangbuk-do,Gyeongju-si,태종로 699번길 6,LGT,35.83912115,129.2047848
27165,Gyeongsangbuk-do,Gyeongju-si,노서동  241 3,SKT,35.83947806,129.2031219
27166,Gyeongsangbuk-do,Gyeongju-si,유림로5번길 99-11 (황성동),SKT,35.88077,129.2186
27167,Gyeongsangbuk-do,Gyeongju-si,유림로5번길 99-11 (황성동),LGT,35.88077,129.2186
27168,Gyeongsangbuk-do,Gyeongju-si,유림로5번길 99-11 (황성동),SKT,35.88077,129.2186
27169,Gyeongsangbuk-do,Gyeongju-si,유림로5번길 99-11 (황성동),KT,35.88077,129.2186
27170,Gyeongsangbuk-do,Gyeongju-si,유림로5번길 99-11 (황성동),SKT,35.88077,129.2186
27171,Gyeongsangbuk-do,Gyeongju-si,유림로5번길 99-11 (황성동),KT,35.88077,129.2186
27172,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 동천동 798-0 경주시청-동천동주민센터-01-233,SKT,35.85473,129.22276
27173,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 동천동 800-0 경주시청-본관-1-207,SKT,35.85606,129.22494
27174,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 동천동 800-0 경주시청-본관-1-208,SKT,35.85606,129.22494
27175,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 시래동 367-3 경주시청-불국동주민센터-1-147,SKT,35.7752,129.30053
27176,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 동천동 800-0 경주시청-신관-1-136,KT,35.85606,129.22494
27177,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 동천동 800-0 경주시청-신관-1-150,KT,35.85606,129.22494
27178,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 노서동 129-1 경주시청-중부동주민센터-1-149,LGT,35.84213,129.20624
27179,Gyeongsangbuk-do,Gyeongju-si,금성로 437 (성건동),SKT,35.8573576,129.205581
27180,Gyeongsangbuk-do,Gyeongju-si,금성로 437 (성건동),LGT,35.8573576,129.205581
27181,Gyeongsangbuk-do,Gyeongju-si,내남면 이조리 294 3,KT,35.75259722,129.19455
27182,Gyeongsangbuk-do,Gyeongju-si,문무대왕면 용동리 241 7,KT,35.80928806,129.4202161
27183,Gyeongsangbuk-do,Gyeongju-si,문무대왕면 용동리 241 5,KT,35.81090833,129.4203972
27184,Gyeongsangbuk-do,Gyeongju-si,노서동  243 5,KT,35.83863889,129.2034806
27185,Gyeongsangbuk-do,Gyeongju-si,노서동  243 5,KT,35.83868694,129.2035869
27186,Gyeongsangbuk-do,Gyeongju-si,금성로 318번길 15(서부동),SKT,35.84616557,129.2084834
27187,Gyeongsangbuk-do,Gyeongju-si,금성로 318번길 15(서부동),SKT,35.84616557,129.2084834
27188,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),KT,35.8712442,129.227141
27189,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),LGT,35.8712442,129.227141
27190,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),LGT,35.8712442,129.227141
27191,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),KT,35.8712442,129.227141
27192,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),LGT,35.8712442,129.227141
27193,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),SKT,35.8712442,129.227141
27194,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),KT,35.8712442,129.227141
27195,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),SKT,35.8712442,129.227141
27196,Gyeongsangbuk-do,Gyeongju-si,승삼2길 55 (용강동),KT,35.8712442,129.227141
27197,Gyeongsangbuk-do,Gyeongju-si,안강읍 양월리 1357-7번지 기가대개체_롯데리아 경주안강,SKT,35.9907692,129.2239542
27198,Gyeongsangbuk-do,Gyeongju-si,노동동 73-2번지 기가대개체_카페베네 경주노동아카데미점 변경,LGT,35.84161942,129.2132519
27199,Gyeongsangbuk-do,Gyeongju-si,내남면 이조중앙길 31,SKT,35.75183,129.1997
27200,Gyeongsangbuk-do,Gyeongju-si,내남면 이조중앙길 31,KT,35.75183,129.1997
27201,Gyeongsangbuk-do,Gyeongju-si,내남면 이조중앙길 31,SKT,35.75240921,129.2000749
27202,Gyeongsangbuk-do,Gyeongju-si,내남면 이조중앙길 31,SKT,35.75240921,129.2000749
27203,Gyeongsangbuk-do,Gyeongju-si,내남면 이조중앙길 31,SKT,35.75240921,129.2000749
27204,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 노서동 119-5 농협-경주축산농협-01-225,SKT,35.84018,129.20735
27205,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 시래동 371-1 농협-불국사농협-01-109,LGT,35.77564,129.29988
27206,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 현곡면 하구리 1039-0 농협-현곡농협-01-109,LGT,35.88665,129.17693
27207,Gyeongsangbuk-do,Gyeongju-si,건천읍 건천리 171-1번지 단석도서관 1층,KT,35.85174864,129.1025652
27208,Gyeongsangbuk-do,Gyeongju-si,건천읍 건천리 171-1 건천읍민도서관,LGT,35.85174864,129.1025652
27209,Gyeongsangbuk-do,Gyeongju-si,보문로 74-14,LGT,35.85036749,129.2625121
27210,Gyeongsangbuk-do,Gyeongju-si,보문로 74-14,KT,35.85040946,129.264092
27211,Gyeongsangbuk-do,Gyeongju-si,보문로 74-14,KT,35.84948989,129.2614973
27212,Gyeongsangbuk-do,Gyeongju-si,대안길 45 (동천동),KT,35.85414,129.222
27213,Gyeongsangbuk-do,Gyeongju-si,대안길 45 (동천동),LGT,35.85414,129.222
27214,Gyeongsangbuk-do,Gyeongju-si,문무대왕면 감은로 67,SKT,35.78950894,129.4417012
27215,Gyeongsangbuk-do,Gyeongju-si,문무대왕면 감은로 67,SKT,35.78950894,129.4417012
27216,Gyeongsangbuk-do,Gyeongju-si,문무대왕면 감은로 67,SKT,35.78950894,129.4417012
27217,Gyeongsangbuk-do,Gyeongju-si,감포읍 감포리 56-1번지 감포읍사무소 미래부_감포읍사무소 재설치,KT,35.80744073,129.501526
27218,Gyeongsangbuk-do,Gyeongju-si,동천동 987번지 미래부_경주시 보건소,SKT,35.85934389,129.2245712
27219,Gyeongsangbuk-do,Gyeongju-si,동천동 987번지 미래부_경주시 보건소,LGT,35.85934389,129.2245712
27220,Gyeongsangbuk-do,Gyeongju-si,동천동 987번지 미래부_경주시 보건소,SKT,35.85934389,129.2245712
27221,Gyeongsangbuk-do,Gyeongju-si,동천동 987번지 미래부_경주시 보건소,KT,35.85934389,129.2245712
27222,Gyeongsangbuk-do,Gyeongju-si,동천동 987번지 미래부_경주시 보건소,KT,35.85934389,129.2245712
27223,Gyeongsangbuk-do,Gyeongju-si,동천동 987번지 미래부_경주시 보건소,SKT,35.85934389,129.2245712
27224,Gyeongsangbuk-do,Gyeongju-si,현곡면 금장리 222번지 미래부_경주시주민건강지원센터,LGT,35.87400001,129.192
27225,Gyeongsangbuk-do,Gyeongju-si,현곡면 금장리 222번지 미래부_경주시주민건강지원센터,SKT,35.87400001,129.192
27226,Gyeongsangbuk-do,Gyeongju-si,현곡면 금장리 222번지 미래부_경주시주민건강지원센터,KT,35.87387591,129.1915857
27227,Gyeongsangbuk-do,Gyeongju-si,현곡면 금장리 222번지 미래부_경주시주민건강지원센터,LGT,35.87400001,129.192
27228,Gyeongsangbuk-do,Gyeongju-si,북부동 116-3번지 시골숯불치킨성건중앙점 미래부_경주시평생학습가족관 #2,KT,35.847783,129.210143
27229,Gyeongsangbuk-do,Gyeongju-si,북부동 116-3번지 시골숯불치킨성건중앙점 미래부_경주시평생학습가족관 #3,SKT,35.847783,129.210143
27230,Gyeongsangbuk-do,Gyeongju-si,북부동 116-3번지 시골숯불치킨성건중앙점 미래부_경주시평생학습가족관 #4,SKT,35.847783,129.210143
27231,Gyeongsangbuk-do,Gyeongju-si,내남면 이조리 156-2번지 미래부_내남면사무소 설변,LGT,35.75242805,129.2001547
27232,Gyeongsangbuk-do,Gyeongju-si,산내면 의곡리 182-5번지 산내면주민자치센터 (미래부_산내면사무소),KT,35.75569653,129.0443844
27233,Gyeongsangbuk-do,Gyeongju-si,사정동 1-26번지 미래부_서라벌문화회관,LGT,35.83900001,129.208
27234,Gyeongsangbuk-do,Gyeongju-si,사정동 1-26번지 미래부_서라벌문화회관,SKT,35.83900001,129.208
27235,Gyeongsangbuk-do,Gyeongju-si,서면 아화리 359-2번지 미래부_서면사무소,SKT,35.89148359,129.0525297
27236,Gyeongsangbuk-do,Gyeongju-si,서면 아화리 359-2번지 미래부_서면사무소,KT,35.89148359,129.0525297
27237,Gyeongsangbuk-do,Gyeongju-si,서면 아화리 359-2번지 미래부_서면사무소,LGT,35.89148359,129.0525297
27238,Gyeongsangbuk-do,Gyeongju-si,서면 아화리 359-2번지 미래부_서면사무소,LGT,35.89148359,129.0525297
27239,Gyeongsangbuk-do,Gyeongju-si,서면 아화리 359-2번지 미래부_서면사무소,LGT,35.89148359,129.0525297
27240,Gyeongsangbuk-do,Gyeongju-si,서면 아화리 359-2번지 미래부_서면사무소,LGT,35.89148359,129.0525297
27241,Gyeongsangbuk-do,Gyeongju-si,충효동 544-3번지 미래부_선도동 주민센터,KT,35.84431908,129.1758388
27242,Gyeongsangbuk-do,Gyeongju-si,충효동 544-3번지 미래부_선도동 주민센터,KT,35.84431908,129.1758388
27243,Gyeongsangbuk-do,Gyeongju-si,안강읍 안강리 346-7번지 미래부_안강보건지소,KT,35.99019633,129.2271426
27244,Gyeongsangbuk-do,Gyeongju-si,안강읍 안강리 346-7번지 미래부_안강읍사무소,SKT,35.99019633,129.2271426
27245,Gyeongsangbuk-do,Gyeongju-si,양남면 하서리 936-5번지 미래부_양남면사무소,SKT,35.6778033,129.4604747
27246,Gyeongsangbuk-do,Gyeongju-si,양북면 어일리 872번지 미래부_양북면사무소,KT,35.79118536,129.443147
27247,Gyeongsangbuk-do,Gyeongju-si,외동읍 입실리 525번지 주민자치센터동 미래부_외동읍사무소,SKT,35.71750066,129.32755
27248,Gyeongsangbuk-do,Gyeongju-si,용강동 1316-2번지 미래부_용강동 주민센터,KT,35.86407727,129.223197
27249,Gyeongsangbuk-do,Gyeongju-si,용강동 1316-2번지 미래부_용강동 주민센터,SKT,35.86407727,129.223197
27250,Gyeongsangbuk-do,Gyeongju-si,인왕동 752-2번지 미래부_월성동 주민센터,SKT,35.83664482,129.2197055
27251,Gyeongsangbuk-do,Gyeongju-si,인왕동 752-2번지 미래부_월성동 주민센터,KT,35.83664482,129.2197055
27252,Gyeongsangbuk-do,Gyeongju-si,천북면 동산리 506-1 천북면사무소 (구내변경),KT,35.89529043,129.2712141
27253,Gyeongsangbuk-do,Gyeongju-si,천북면 동산리 506-1 천북면사무소 구내변경,SKT,35.89529043,129.2712141
27254,Gyeongsangbuk-do,Gyeongju-si,현곡면 금장리 457-1번지 미래부_현곡면사무소,LGT,35.86647307,129.2023573
27255,Gyeongsangbuk-do,Gyeongju-si,현곡면 금장리 457-1번지 미래부_현곡면사무소,LGT,35.86647307,129.2023573
27256,Gyeongsangbuk-do,Gyeongju-si,사정동 172-1번지 미래부_황남동 주민센터,SKT,35.83354757,129.20757
27257,Gyeongsangbuk-do,Gyeongju-si,사정동 172-1번지 미래부_황남동 주민센터,LGT,35.83354757,129.20757
27258,Gyeongsangbuk-do,Gyeongju-si,황성동 167번지 미래부_황성동 주민센터,LGT,35.87223475,129.2189597
27259,Gyeongsangbuk-do,Gyeongju-si,황성동 167번지 미래부_황성동 주민센터,LGT,35.87223475,129.2189597
27260,Gyeongsangbuk-do,Gyeongju-si,성동동 301-3번지 미래부_황오동 주민센터,LGT,35.84693812,129.2160115
27261,Gyeongsangbuk-do,Gyeongju-si,성동동 301-3번지 미래부_황오동 주민센터,KT,35.84693812,129.2160115
27262,Gyeongsangbuk-do,Gyeongju-si,북부동 116-3번지 시골숯불치킨성건중앙점 미래부_경주시평생학습가족관 #1,SKT,35.847783,129.210143
27263,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,LGT,35.87398589,129.1916411
27264,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,KT,35.87398589,129.1916411
27265,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,LGT,35.87398589,129.1916411
27266,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,SKT,35.87398589,129.1916411
27267,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,KT,35.87398589,129.1916411
27268,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,SKT,35.87398589,129.1916411
27269,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,KT,35.87398589,129.1916411
27270,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,KT,35.87398589,129.1916411
27271,Gyeongsangbuk-do,Gyeongju-si,용담로 307 경주시주민건강지원센터,LGT,35.87398589,129.1916411
27272,Gyeongsangbuk-do,Gyeongju-si,천군동 168-2,KT,35.83469,129.2868
27273,Gyeongsangbuk-do,Gyeongju-si,천군동 168-2,KT,35.83469,129.2868
27274,Gyeongsangbuk-do,Gyeongju-si,안강읍 구부랑두림길 59-14,LGT,36.0035,129.1911
27275,Gyeongsangbuk-do,Gyeongju-si,안강읍 구부랑두림길 59-14,KT,36.0035,129.1911
27276,Gyeongsangbuk-do,Gyeongju-si,안강읍 구부랑두림길 59-14,LGT,36.00349,129.191
27277,Gyeongsangbuk-do,Gyeongju-si,안강읍 구부랑두림길 59-14,LGT,36.00349,129.191
27278,Gyeongsangbuk-do,Gyeongju-si,안강읍 비화원로 47,SKT,35.99010762,129.227082
27279,Gyeongsangbuk-do,Gyeongju-si,안강읍 비화원로 47,KT,35.99010762,129.227082
27280,Gyeongsangbuk-do,Gyeongju-si,안강읍 비화원로 47,SKT,35.99010762,129.227082
27281,Gyeongsangbuk-do,Gyeongju-si,안강읍 비화원로 47,SKT,35.99010762,129.227082
27282,Gyeongsangbuk-do,Gyeongju-si,불국신택지4길 4,KT,35.7841,129.3275
27283,Gyeongsangbuk-do,Gyeongju-si,불국신택지4길 4,SKT,35.7841,129.3275
27284,Gyeongsangbuk-do,Gyeongju-si,산업로 3008 (시래동),KT,35.77524,129.2984
27285,Gyeongsangbuk-do,Gyeongju-si,Gyeongsangbuk-do 경주시 진현동  불국사-일주문주차장방향-01-156,LGT,35.78989,129.3319
27286,Gyeongsangbuk-do,Gyeongju-si,산내면 의곡리 182-5,KT,35.75548,129.0447
27287,Gyeongsangbuk-do,Gyeongju-si,산내면 의곡리 182-5,SKT,35.75548,129.0447
27288,Gyeongsangbuk-do,Gyeongju-si,산내면 의곡리 182-5,LGT,35.75548,129.0447
27289,Gyeongsangbuk-do,Gyeongju-si,사정동  1 26,KT,35.83869444,129.2079222
27290,Gyeongsangbuk-do,Gyeongju-si,사정동  1 26,LGT,35.838825,129.2076778
27291,Gyeongsangbuk-do,Gyeongju-si,사정동  1 26,KT,35.83876667,129.2078778
27292,Gyeongsangbuk-do,Gyeongju-si,서면 내서로 389,KT,35.895634,129.0468517
27293,Gyeongsangbuk-do,Gyeongju-si,서면 내서로 389,SKT,35.895634,129.0468517
27294,Gyeongsangbuk-do,Gyeongju-si,서면 내서로 389,KT,35.895634,129.0468517
27295,Gyeongsangbuk-do,Gyeongju-si,서면 내서로 458,SKT,35.89184,129.0524
27296,Gyeongsangbuk-do,Gyeongju-si,서면 내서로 458,LGT,35.89184,129.0524
27297,Gyeongsangbuk-do,Gyeongju-si,태종로 416 (충효동),KT,35.84366,129.1747
27298,Gyeongsangbuk-do,Gyeongju-si,태종로 416 (충효동),LGT,35.84366,129.1747
27299,Gyeongsangbuk-do,Gyeongju-si,북문로 15 (성건동),KT,35.85036,129.2074
27300,Gyeongsangbuk-do,Gyeongju-si,북문로 15 (성건동),SKT,35.85036,129.2074
27301,Gyeongsangbuk-do,Gyeongju-si,북문로 15 (성건동),SKT,35.85036,129.2074
27302,Gyeongsangbuk-do,Gyeongju-si,태종로 472-9 (충효동),KT,35.89045,128.9022
